No	Category	Subcategory	Description	Qty	UOM	Price/Unit (RM)	Total (RM)	Update Date	Supplier	Note
165	Aluminium	Door & Window Accessories	Folding Door 89E(L) Bottom Guide	1	PCS	28.00	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
166	Aluminium	Door & Window Accessories	Folding Door 89E(R) Bottom Guide	1	PCS	28.00	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
167	Aluminium	Door & Window Accessories	Folding Door 89EG(L) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
168	Aluminium	Door & Window Accessories	Folding Door 89EG(R) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
169	Aluminium	Door & Window Accessories	Folding Door Acc. ET78 Black	1	PAIR	7.8	7.8	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
170	Aluminium	Door & Window Accessories	Folding Door Acc. ET78 White	1	PAIR	7.8	7.8	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
171	Aluminium	Door & Window Accessories	Folding Door Acc. T28 Black	1	PCS	12.5	12.5	2022-01-14	YIT LOONG BUILDING MATERIALS SDN BHD	
172	Aluminium	Door & Window Accessories	Folding Door Acc. T28 Silver	1	PCS	12.5	12.5	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
173	Aluminium	Door & Window Accessories	Folding Door Acc. T29 Black	1	PCS	12.5	12.5	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
174	Aluminium	Door & Window Accessories	Folding Door Acc. T29 Silver	1	PCS	12.5	12.5	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
175	Aluminium	Door & Window Accessories	Folding Door Bearing Roller	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
176	Aluminium	Door & Window Accessories	Folding Door Bearing Roller Cover	1	PCS	6.5	6.5	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
177	Aluminium	Door & Window Accessories	Folding Door Drop Bolt CKS-FD895	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
178	Aluminium	Door & Window Accessories	Folding Door Drop Bolt FD893 Black	1	PCS	14.5	14.5	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
179	Aluminium	Door & Window Accessories	Folding Door Drop Bolt FD893 Silver	1	PCS	14	14	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
180	Aluminium	Door & Window Accessories	Folding Door Drop Bolt FD894 Black	1	PCS	14.5	14.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
181	Aluminium	Door & Window Accessories	Folding Door Drop Bolt FD894 Silver	1	PCS	14	14	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
182	Aluminium	Door & Window Accessories	Folding Door Floor Guide (Plastic)	1	PCS	1.5	1.5	2021-10-25	YIT LOONG BUILDING MATERIALS SDN BHD	
183	Aluminium	Door & Window Accessories	Folding Door Flush Bolt 2" Black	1	PCS	2.5	2.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
184	Aluminium	Door & Window Accessories	Folding Door Flush Bolt 2" Silver	1	PCS	2.5	2.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
185	Aluminium	Door & Window Accessories	Folding Door Flush Bolt 4" Black	1	PCS	3.5	3.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
186	Aluminium	Door & Window Accessories	Folding Door Flush Bolt 4" Silver	1	PCS	3.5	3.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
187	Aluminium	Door & Window Accessories	Folding Door Flush Bolt 6" Black	1	PCS	4.5	4.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
188	Aluminium	Door & Window Accessories	Folding Door Flush Bolt 6" Silver	1	PCS	4.5	4.5	2022-11-08	YIT LOONG BUILDING MATERIALS SDN BHD	
189	Aluminium	Door & Window Accessories	Folding Door Gasket	1	PCS	1	1	2023-10-10	YIT LOONG BUILDING MATERIALS SDN BHD	
190	Aluminium	Door & Window Accessories	Folding Door Hinge 89A Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
191	Aluminium	Door & Window Accessories	Folding Door Hinge 89A Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
192	Aluminium	Door & Window Accessories	Folding Door Hinge 89B Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
193	Aluminium	Door & Window Accessories	Folding Door Hinge 89B Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
194	Aluminium	Door & Window Accessories	Folding Door Hinge 89C Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
195	Aluminium	Door & Window Accessories	Folding Door Hinge 89C Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
196	Aluminium	Door & Window Accessories	Folding Door Hinge 89D Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
197	Aluminium	Door & Window Accessories	Folding Door Hinge 89D Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
198	Aluminium	Door & Window Accessories	Folding Door Hinge 89E Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
199	Aluminium	Door & Window Accessories	Folding Door Hinge 89E Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
200	Aluminium	Door & Window Accessories	Folding Door Hinge 89F Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
201	Aluminium	Door & Window Accessories	Folding Door Hinge 89F Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
202	Aluminium	Door & Window Accessories	Folding Door Hinge 89G Black	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
203	Aluminium	Door & Window Accessories	Folding Door Hinge 89G Silver	1	PCS	18	18	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
204	Aluminium	Door & Window Accessories	Friction Stay SS304 3-12"	1	PAIR	15.5	15.5	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
205	Aluminium	Door & Window Accessories	Friction Stay SS304 3-12" (Grade 202)	1	PAIR	13.5	13.5	2023-06-19	YIT LOONG BUILDING MATERIALS SDN BHD	
206	Aluminium	Door & Window Accessories	Friction Stay SS304 4-16" (Grade 202)	1	PAIR	10.5	10.5	2024-06-29	YIT LOONG BUILDING MATERIALS SDN BHD	
207	Aluminium	Door & Window Accessories	Friction Stay SS304 4-24" (Grade 202)	1	PAIR	26	26	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
208	Aluminium	Door & Window Accessories	Friction Stay SS304 5-20" (Grade 202)	1	PAIR	20	20	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
209	Aluminium	Door & Window Accessories	Friction Stay SS430 4-12" (BB)	1	PAIR	3.6	3.6	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
210	Aluminium	Door & Window Accessories	Friction Stay SS430 4-16"	1	PAIR	9.5	9.5	2023-02-02	YIT LOONG BUILDING MATERIALS SDN BHD	
211	Aluminium	Door & Window Accessories	Friction Stay SS430 4-8" (BB)	1	PAIR	4	4	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
212	Aluminium	Door & Window Accessories	Gasket 1048	1	ROLL	151.7	151.7	2023-08-17	YIT LOONG BUILDING MATERIALS SDN BHD	
213	Aluminium	Door & Window Accessories	Gasket 1058	1	ROLL	117.6	117.6	2022-01-12	YIT LOONG BUILDING MATERIALS SDN BHD	
214	Aluminium	Door & Window Accessories	Gasket 1065	1	ROLL	170	170	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
215	Aluminium	Door & Window Accessories	Gasket 1407	1	ROLL	87.3	87.3	2023-05-22	YIT LOONG BUILDING MATERIALS SDN BHD	
216	Aluminium	Door & Window Accessories	Gasket 1600 Mosquito Netting	1	ROLL	82	82	2024-03-23	YIT LOONG BUILDING MATERIALS SDN BHD	
217	Aluminium	Door & Window Accessories	Gasket 2152	1	ROLL	59	59	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
218	Aluminium	Door & Window Accessories	Gasket 2566	1	ROLL	110.6	110.6	2022-05-18	YIT LOONG BUILDING MATERIALS SDN BHD	
219	Aluminium	Door & Window Accessories	Gasket 2566 153m	3	ROLL	84	252	2022-06-10	Wintech Poly Industries Sdn Bhd	src=2022-05-16 WTP2205-079 - WINTECH POLY INDUSTRIES SDN BHD.pdf;invoice=WTP2206-081;normalized_case=1
220	Aluminium	Door & Window Accessories	Gasket 3320	1	ROLL	107.6	107.6	2023-05-05	YIT LOONG BUILDING MATERIALS SDN BHD	
221	Aluminium	Door & Window Accessories	Gasket 494	1	ROLL	45	45	2024-11-28	YIT LOONG BUILDING MATERIALS SDN BHD	
222	Aluminium	Door & Window Accessories	Gasket 6154	1	ROLL	152	152	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
223	Aluminium	Door & Window Accessories	Gasket 6154 153m	3	ROLL	137	411	2022-06-10	Wintech Poly Industries Sdn Bhd	src=2022-05-16 WTP2205-079 - WINTECH POLY INDUSTRIES SDN BHD.pdf;invoice=WTP2206-081;normalized_case=1
224	Aluminium	Door & Window Accessories	Gasket 6154 Casement Fixed Panel	1	ROLL	152	152	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
225	Aluminium	Door & Window Accessories	Gasket 6154L	1	ROLL	67.6	67.6	2024-04-25	YIT LOONG BUILDING MATERIALS SDN BHD	
226	Aluminium	Door & Window Accessories	Gasket 6154L 153m	1	ROLL	180	180	2022-06-10	Wintech Poly Industries Sdn Bhd	src=2022-05-16 WTP2205-079 - WINTECH POLY INDUSTRIES SDN BHD.pdf;invoice=WTP2206-081;normalized_case=1
227	Aluminium	Door & Window Accessories	Gasket 6980	1	ROLL	107.6	107.6	2023-05-22	YIT LOONG BUILDING MATERIALS SDN BHD	
228	Aluminium	Door & Window Accessories	Gasket F18	1	ROLL	28	28	2025-02-22	YIT LOONG BUILDING MATERIALS SDN BHD	
229	Aluminium	Door & Window Accessories	Gasket F18S 153m	3	ROLL	29.25	87.75	2021-09-06	Wintech Poly Industries Sdn Bhd	src=2021-09-06 WTP2109-056 - WINTECH POLY INDUSTRIES SDN BHD.pdf;normalized_case=1
230	Aluminium	Door & Window Accessories	Gasket GW-1	1	ROLL	71.2	71.2	2023-05-05	YIT LOONG BUILDING MATERIALS SDN BHD	
231	Aluminium	Door & Window Accessories	Glass Clip GC08 12mm	1	PCS	12	12	2021-02-17		
232	Aluminium	Door & Window Accessories	GW Telescopic Set 2+1	1	PCS	3	3	2023-09-15	YIT LOONG BUILDING MATERIALS SDN BHD	
233	Aluminium	Door & Window Accessories	Hanging Door Track FD9906 NA	1	PCS	54.1	54.1	2021-09-18	DRAGON CITY CONSTRUCTION SDN BHD	
234	Aluminium	Door & Window Accessories	HOPE NA Window Lock	10	PCS	7.00	70.00	2026-02-10	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022557
235	Aluminium	Door & Window Accessories	Lower Track 3in	10	PCS	3.90	39.00	2026-02-12	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022628
236	Aluminium	Door & Window Accessories	Masking Tape 1"	1	ROLL	8.44	8.44	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
237	Aluminium	Door & Window Accessories	Masking Tape 1"	1	PKT	12	12	2022-09-15	YIT LOONG BUILDING MATERIALS SDN BHD	
238	Aluminium	Door & Window Accessories	Masking Tape 6/8"	1	ROLL	5.63	5.63	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
239	Aluminium	Door & Window Accessories	Masking Tape 6/8"	1	PKT	5.9	5.9	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
240	Aluminium	Door & Window Accessories	Metal Plate - Steel Strip 1" x 12"	1	PKT	12	12	2022-09-15	YIT LOONG BUILDING MATERIALS SDN BHD	For Aluminium/Glass Fitting
241	Aluminium	Door & Window Accessories	Multipoint Catches 6mm MP804	1	PCS	0.9	0.9	2023-08-11	YIT LOONG BUILDING MATERIALS SDN BHD	
242	Aluminium	Door & Window Accessories	Multipoint Push Rod MP808 30mm	1	PCS	1.3	1.3	2023-08-11	YIT LOONG BUILDING MATERIALS SDN BHD	
243	Aluminium	Door & Window Accessories	Multipoint PVC Latch Bolt Big MP923B	1	PAIR	3.8	3.8	2023-08-09	YIT LOONG BUILDING MATERIALS SDN BHD	
244	Aluminium	Door & Window Accessories	Multipoint PVC Latch Keeper MP921 White	1	PCS	0.7	0.7	2024-03-14	YIT LOONG BUILDING MATERIALS SDN BHD	
245	Aluminium	Door & Window Accessories	Multipoint Side Stopper MP924	1	PCS	1	1	2023-08-11	YIT LOONG BUILDING MATERIALS SDN BHD	
246	Aluminium	Door & Window Accessories	Multipoint Top Stopper MP925	1	PCS	1	1	2023-08-11	YIT LOONG BUILDING MATERIALS SDN BHD	
247	Aluminium	Door & Window Accessories	Nylon Floor Guide AFG1002 (SD 790)	1	PCS	20	20	2021-02-08		
248	Aluminium	Door & Window Accessories	Offset Pivot Hinge 36-450	1	PCS	65.00	65	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
249	Aluminium	Door & Window Accessories	Offset Pivot Hinge 6" 911A	1	PCS	30	30	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
250	Aluminium	Door & Window Accessories	Offset Pivot Hinge 6" 911A BK	1	PCS	30	30	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
251	Aluminium	Door & Window Accessories	Offset Pivot Hinge 6" 911A WH	1	PCS	30	30	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
252	Aluminium	Door & Window Accessories	OFP0030 Sliding Door Pull	1	PAIR	22	22	2022-01-14	YIT LOONG BUILDING MATERIALS SDN BHD	
253	Aluminium	Door & Window Accessories	OFP0030 Sliding Door Pull MB	1	PAIR	22	22	2021-09-20	YIT LOONG BUILDING MATERIALS SDN BHD	
254	Aluminium	Door & Window Accessories	Patio Handle 5" BK	1	PCS	4	4	2022-08-15	YIT LOONG BUILDING MATERIALS SDN BHD	
255	Aluminium	Door & Window Accessories	Patio Handle 5" WH	1	PCS	4	4	2022-08-15	YIT LOONG BUILDING MATERIALS SDN BHD	
256	Aluminium	Door & Window Accessories	Pivot Hinge 5" 36-450	1	PCS	25	25	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
257	Aluminium	Door & Window Accessories	Pivot Hinge 5" 911A	1	PCS	25	25	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
258	Aluminium	Door & Window Accessories	Pivot Hinge 5" 911A BK	1	PCS	25	25	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
259	Aluminium	Door & Window Accessories	Pivot Hinge 5" 911A WH	1	PCS	25	25	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
260	Aluminium	Door & Window Accessories	Pivot Hinge 6" 36-450	1	PCS	30	30	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
261	Aluminium	Door & Window Accessories	Pivot Hinge 6" 911A	1	PCS	30	30	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
262	Aluminium	Door & Window Accessories	Pivot Hinge 6" 911A BK	1	PCS	30	30	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
263	Aluminium	Door & Window Accessories	Pivot Hinge 6" 911A WH	1	PCS	30	30	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
264	Aluminium	Door & Window Accessories	PVC Sealing Strip WS01	2	PCS	1.2	2.4	2025-08-13	YIT LOONG BUILDING MATERIALS SDN BHD	
265	Aluminium	Door & Window Accessories	PVC Sealing Strip WS03	2	PCS	1.20	2.4	2025-08-13	YIT LOONG BUILDING MATERIALS SDN BHD	
266	Aluminium	Door & Window Accessories	PVC Sealing Strip WS05	2	PCS	1.2	2.4	2025-08-13	YIT LOONG BUILDING MATERIALS SDN BHD	
267	Aluminium	Door & Window Accessories	PVC Slider 162 5mm x 6mm	1	PCS	0.8	0.8	2021-05-06	YIT LOONG BUILDING MATERIALS SDN BHD	
268	Aluminium	Door & Window Accessories	Restriction Arm 12" (Grade 202)	1	PAIR	9	9	2025-01-25	YIT LOONG BUILDING MATERIALS SDN BHD	
269	Aluminium	Door & Window Accessories	Restriction Arm 12" (Grade 304)	1	PAIR	12	12	2025-01-25	YIT LOONG BUILDING MATERIALS SDN BHD	
270	Aluminium	Door & Window Accessories	Roller 1" (PVC)	1	PCS	1.5	1.5	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
271	Aluminium	Door & Window Accessories	Roller 1-1/2" (PVC)	1	PCS	1.5	1.5	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
272	Aluminium	Door & Window Accessories	Roller 1-1/2" (SS)	1	PCS	2.2	2.2	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
273	Aluminium	Door & Window Accessories	Roller 1-1/4" (PVC)	1	PCS	1.5	1.5	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
274	Aluminium	Door & Window Accessories	Roller Set 3in	10	PCS	6.00	60	2026-02-12	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022628
275	Aluminium	Door & Window Accessories	Sandpaper P180 5" 5pcs/Set	1	SET	7	7	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
276	Aluminium	Door & Window Accessories	Sandpaper P240 5" 5pcs/Set	1	SET	7	7	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
277	Aluminium	Door & Window Accessories	Sandpaper P400 5" 5pcs/Set	1	SET	7	7	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
278	Aluminium	Door & Window Accessories	Sandpaper P60 5" 5pcs/Set	1	SET	7	7	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
279	Aluminium	Door & Window Accessories	Sandpaper P80 5" 5pcs/Set	1	SET	7	7	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
280	Aluminium	Door & Window Accessories	Scotch Brite 4" x 6"	1	PCS	2	2	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
281	Aluminium	Door & Window Accessories	Setting Block 06mm x 12mm	1	PKT	4.5	4.5	2025-09-02		
282	Aluminium	Door & Window Accessories	Setting Block 12mm x 12mm	1	PKT	4.5	4.5	2025-09-02		
283	Aluminium	Door & Window Accessories	Setting Block 12mm x 15mm	1	PKT	4.5	4.5	2025-09-02		
284	Aluminium	Door & Window Accessories	Setting Block 12mm x 20mm	1	PKT	4.5	4.5	2025-09-02		
285	Aluminium	Door & Window Accessories	Setting Block 19mm x 19mm	1	PKT	4.5	4.5	2025-09-02		
286	Aluminium	Door & Window Accessories	Setting Block 9mm x 12mm	1	PKT	4.5	4.5	2025-09-02		
287	Aluminium	Door & Window Accessories	Showcase Roller 002	1	PCS	2.5	2.5	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
288	Aluminium	Door & Window Accessories	Showcase Roller 003	1	PCS	2.5	2.5	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
289	Aluminium	Door & Window Accessories	Shower Acc. ALU Semi Circle Header 12'	1	PCS	42	42	2024-03-17	YIT LOONG BUILDING MATERIALS SDN BHD	
290	Aluminium	Door & Window Accessories	Shower Acc. S/S Tube 19mm x 1.2mm	1	PCS	38	38	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
291	Aluminium	Door & Window Accessories	Shower Aluminium U Channel 6/8" (19.00mm)	1	PCS	8.5	8.5	2022-05-18	YIT LOONG BUILDING MATERIALS SDN BHD	
292	Aluminium	Door & Window Accessories	Shower Glass Handle 712-S	1	PAIR	16	16	2021-09-20	YIT LOONG BUILDING MATERIALS SDN BHD	
293	Aluminium	Door & Window Accessories	Shower Glass Handle 712-S	1	PCS	22	22	2024-01-19		
294	Aluminium	Door & Window Accessories	Shower Glass Handle 712-S Black	1	PAIR	16	16	2021-09-20	YIT LOONG BUILDING MATERIALS SDN BHD	
295	Aluminium	Door & Window Accessories	Shower Hinge SH03 Glass/Glass 180D	1	PCS	72	72	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
296	Aluminium	Door & Window Accessories	Shower Hinge SH04 Wall/Glass (Centre)	1	PCS	72	72	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
297	Aluminium	Door & Window Accessories	Shower Hinge SH04 Wall/Glass (Centre)	1	PCS	25.00	25	2025-01-15		
298	Aluminium	Door & Window Accessories	Shower Stabilizer SS901	1	PCS	22	22	2021-09-21	YIT LOONG BUILDING MATERIALS SDN BHD	
299	Aluminium	Door & Window Accessories	Shower Stabilizer SS903	1	PCS	22	22	2021-09-21	YIT LOONG BUILDING MATERIALS SDN BHD	
300	Aluminium	Door & Window Accessories	Shower Stabilizer SS906	1	PCS	22	22	2021-09-21	YIT LOONG BUILDING MATERIALS SDN BHD	
301	Aluminium	Door & Window Accessories	SL40 Shower Door	1	PCS	130	130	2022-02-23	YIT LOONG BUILDING MATERIALS SDN BHD	
302	Aluminium	Door & Window Accessories	SL40 Shower Door Set	1	SET	180	180	2022-02-23	YIT LOONG BUILDING MATERIALS SDN BHD	
303	Aluminium	Door & Window Accessories	Sliding Door Roller Eco MR004N	1	PCS	5.5	5.5	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
304	Aluminium	Door & Window Accessories	Sliding Top Roller MR007N	1	PCS	12.50	12.5	2023-08-11	YIT LOONG BUILDING MATERIALS SDN BHD	
305	Aluminium	Door & Window Accessories	Sliding Top Roller MR007N	1	SET	25	25	2021-02-08		
306	Aluminium	Door & Window Accessories	Sliding Top Roller MR007N (Set)	1	SET	25	25	2024-05-17	YIT LOONG BUILDING MATERIALS SDN BHD	
307	Aluminium	Door & Window Accessories	Sliding Top Roller MR007N 80kg (Set)	1	SET	25	25	2024-05-17	YIT LOONG BUILDING MATERIALS SDN BHD	
308	Aluminium	Door & Window Accessories	Sliding Window Roller LB 25kg MR13	1	PCS	5.5	5.5	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
309	Aluminium	Door & Window Accessories	Sliding Window Roller MR002N	1	PCS	5.50	5.5	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
310	Aluminium	Door & Window Accessories	Stainless Steel H Handle 2"	1	PKT	12	12	2022-09-15	YIT LOONG BUILDING MATERIALS SDN BHD	
311	Aluminium	Door & Window Accessories	Stainless Steel H Handle 2" Black	1	PKT	12	12	2022-09-15	YIT LOONG BUILDING MATERIALS SDN BHD	
312	Aluminium	Door & Window Accessories	Stainless Steel H Handle 2" Square	1	PKT	12	12	2022-09-15	YIT LOONG BUILDING MATERIALS SDN BHD	
313	Aluminium	Door & Window Accessories	Stainless Steel U Channel (Size)	1	PCS	30	30	2022-03-09	YIT LOONG BUILDING MATERIALS SDN BHD	
314	Aluminium	Door & Window Accessories	SU100 Glass Door Patch Fitting Bottom	1	PCS	38	38	2022-04-07	YIT LOONG BUILDING MATERIALS SDN BHD	
315	Aluminium	Door & Window Accessories	Supporting Arm 8" (Grade 304)	1	PAIR	5	5	2024-03-18	YIT LOONG BUILDING MATERIALS SDN BHD	
316	Aluminium	Door & Window Accessories	SW001 NA 6.5mm Top Roller Set (Large)	50	PCS	2.5	125	2026-02-10	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022557
317	Aluminium	Door & Window Accessories	SW004 WH 6.5mm Hinged Set	10	PCS	0.65	6.5	2026-02-10	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022557
318	Aluminium	Door & Window Accessories	SW005 WH 6.5mm Hinged Set	20	PCS	0.65	13	2026-02-10	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022557
319	Aluminium	Door & Window Accessories	SW006 WH 1.5in Window Track	15	PCS	6	90	2026-02-10	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022557
320	Aluminium	Door & Window Accessories	Top Hung 202 12" (Grade 202)	1	PAIR	4.20	4.2	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
321	Aluminium	Door & Window Accessories	Top Hung 202 16" (Grade 202)	1	PAIR	4.5	4.5	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
322	Aluminium	Door & Window Accessories	Top Hung 304 4-24" (Grade 304)	1	PAIR	15	15	2024-11-28	YIT LOONG BUILDING MATERIALS SDN BHD	
323	Aluminium	Door & Window Accessories	TP-DS Double Sided Foam Tape 10mm x 10m	1	ROLL	8	8	2023-03-15	YIT LOONG BUILDING MATERIALS SDN BHD	
324	Aluminium	Door & Window Accessories	TP-DS Double Sided Foam Tape 10mm x 8m	1	ROLL	6.00	6	2023-03-15	YIT LOONG BUILDING MATERIALS SDN BHD	
325	Aluminium	Door & Window Accessories	Weather Seal 5 x 5 (0.48 x 5) VSP	1	ROLL	52	52	2025-05-21	YIT LOONG BUILDING MATERIALS SDN BHD	
326	Aluminium	Door & Window Accessories	Weather Seal 7 x 8 305m	1	ROLL	68	68	2025-05-21	YIT LOONG BUILDING MATERIALS SDN BHD	
327	Aluminium	Door & Window Accessories	Window Track 3in	5	PCS	5	25	2026-02-12	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022628
328	Aluminium	Door & Window Accessories	Wool Pile 5mm x 5mm 305m Grey	1	ROLL	140	140	2021-05-21	Wintech Poly Industries Sdn Bhd	src=2021-05-21 WTP2105-072 - WINTECH POLY INDUSTRIES SDN BHD.pdf;normalized_case=1
329	Aluminium	Door & Window Accessories	Wool Pile 5mm x 7mm 305m Grey	1	ROLL	140	140	2021-05-21	Wintech Poly Industries Sdn Bhd	src=2021-05-21 WTP2105-072 - WINTECH POLY INDUSTRIES SDN BHD.pdf;normalized_case=1
330	Board	Fibre Cement Board	Primaflex Fibre Cement Board 4.00ft x 4.00ft	1	SHEET	13	13	2025-08-13		
331	Board	Fire Rated Board	Knauf Firestop Board 1220mm x 2440mm x 16mm TEFR (Partition)	1	PCS	102.00	102			
332	Board	Gypsum Board	Gyproc Gypsum Board 4.00ft x 6.00ft x 9.00mm	38	SHEET	25	950	2025-09-02		
